benchmark,stage,sgf_counter,shadow_counter,depth,ghr_diff,btb_hit,issued,issued_agree,issued_differ,agree,differ,sgf_only_correct,committed_only_correct,both_correct,both_wrong
sglib-combined,8,01,10,0,1,1,3104,0,3104,0,2721,1408,1313,0,0
sglib-combined,8,01,10,1,1,0,1318,1318,0,1058,0,0,0,834,224
sglib-combined,8,01,10,1,1,1,2500,0,2500,0,2306,1025,1281,0,0
sglib-combined,8,01,10,2,1,0,127,127,0,31,0,0,0,31,0
sglib-combined,8,01,11,0,1,0,1371,1371,0,540,0,0,0,413,127
sglib-combined,8,01,11,0,1,1,6400,0,6400,0,4799,2304,2495,0,0
sglib-combined,8,01,11,1,1,0,1632,1632,0,1027,0,0,0,931,96
sglib-combined,8,01,11,1,1,1,9341,0,9341,0,8509,4191,4318,0,0
sglib-combined,8,01,11,2,1,0,126,126,0,32,0,0,0,32,0
sglib-combined,8,10,00,0,1,0,1483,1483,0,1091,0,0,0,481,610
sglib-combined,8,10,00,0,1,1,5185,0,5185,0,4769,2142,2627,0,0
sglib-combined,8,10,00,1,1,0,3176,3176,0,2028,0,0,0,1804,224
sglib-combined,8,10,00,1,1,1,6190,0,6190,0,5164,3559,1605,0,0
sglib-combined,8,10,00,2,1,0,448,448,0,63,0,0,0,63,0
sglib-combined,8,10,01,0,1,0,608,608,0,417,0,0,0,257,160
sglib-combined,8,10,01,0,1,1,3077,0,3077,0,2853,2052,801,0,0
sglib-combined,8,10,01,1,1,0,1564,1564,0,1082,0,0,0,826,256
sglib-combined,8,10,01,1,1,1,2566,0,2566,0,1960,1254,706,0,0
sglib-combined,8,10,01,2,1,0,190,190,0,93,0,0,0,93,0
sglib-combined,8,10,01,2,1,1,32,0,32,0,0,0,0,0,0
sglib-combined,8,10,10,0,0,0,12696,12696,0,12088,0,0,0,9693,2395
sglib-combined,8,10,10,0,0,1,26297,26297,0,19513,0,0,0,11713,7800
sglib-combined,8,10,10,0,1,0,382,382,0,222,0,0,0,190,32
sglib-combined,8,10,10,0,1,1,3966,3966,0,3454,0,0,0,1884,1570
sglib-combined,8,10,10,1,0,0,2276,2276,0,1988,0,0,0,965,1023
sglib-combined,8,10,10,1,0,1,2086,2086,0,1957,0,0,0,1477,480
sglib-combined,8,10,10,1,1,0,1597,1597,0,834,0,0,0,610,224
sglib-combined,8,10,10,1,1,1,2494,2494,0,2014,0,0,0,1188,826
sglib-combined,8,10,10,2,1,0,65,65,0,32,0,0,0,32,0
sglib-combined,8,10,11,0,1,0,704,704,0,448,0,0,0,224,224
sglib-combined,8,10,11,0,1,1,4252,4252,0,3356,0,0,0,1759,1597
sglib-combined,8,10,11,1,1,0,1373,1373,0,961,0,0,0,737,224
sglib-combined,8,10,11,1,1,1,7627,7627,0,7178,0,0,0,3946,3232
sglib-combined,8,10,11,2,1,0,160,160,0,31,0,0,0,31,0
sglib-combined,8,10,11,2,1,1,160,160,0,0,0,0,0,0,0
sglib-combined,8,11,00,0,1,0,1665,1665,0,1121,0,0,0,675,446
sglib-combined,8,11,00,0,1,1,10115,0,10115,0,9347,7170,2177,0,0
sglib-combined,8,11,00,1,1,0,3620,3620,0,2022,0,0,0,1219,803
sglib-combined,8,11,00,1,1,1,18096,0,18096,0,16434,13623,2811,0,0
sglib-combined,8,11,00,2,1,0,2431,2431,0,95,0,0,0,95,0
sglib-combined,8,11,00,2,1,1,224,0,224,0,0,0,0,0,0
sglib-combined,8,11,01,0,1,0,1856,1856,0,1568,0,0,0,1152,416
sglib-combined,8,11,01,0,1,1,4203,0,4203,0,3883,2763,1120,0,0
sglib-combined,8,11,01,1,1,0,1703,1703,0,1186,0,0,0,770,416
sglib-combined,8,11,01,1,1,1,7036,0,7036,0,5758,4983,775,0,0
sglib-combined,8,11,01,2,1,0,769,769,0,128,0,0,0,128,0
sglib-combined,8,11,10,0,1,0,542,542,0,382,0,0,0,191,191
sglib-combined,8,11,10,0,1,1,4774,4774,0,4038,0,0,0,2537,1501
sglib-combined,8,11,10,1,1,0,1764,1764,0,1249,0,0,0,768,481
sglib-combined,8,11,10,1,1,1,11994,11994,0,10975,0,0,0,10207,768
sglib-combined,8,11,10,2,1,0,192,192,0,0,0,0,0,0,0
sglib-combined,8,11,11,0,0,0,20612,20612,0,19263,0,0,0,10241,9022
sglib-combined,8,11,11,0,0,1,90757,90757,0,76838,0,0,0,66207,10631
sglib-combined,8,11,11,0,1,0,3967,3967,0,895,0,0,0,159,736
sglib-combined,8,11,11,0,1,1,11810,11810,0,9762,0,0,0,7111,2651
sglib-combined,8,11,11,1,0,0,3970,3970,0,3649,0,0,0,1089,2560
sglib-combined,8,11,11,1,0,1,3364,3364,0,3300,0,0,0,2851,449
sglib-combined,8,11,11,1,1,0,3388,3388,0,2303,0,0,0,894,1409
sglib-combined,8,11,11,1,1,1,17874,17874,0,17010,0,0,0,12408,4602
sglib-combined,8,11,11,2,0,0,33,33,0,0,0,0,0,0,0
sglib-combined,8,11,11,2,1,0,289,289,0,0,0,0,0,0,0
sglib-combined,8,11,11,2,1,1,64,64,0,0,0,0,0,0,0
statemate,6,00,00,0,0,0,26707,26707,0,26707,0,0,0,23373,3334
statemate,6,00,00,0,0,1,1,1,0,1,0,0,0,0,1
statemate,6,00,00,0,1,0,3327,3327,0,3327,0,0,0,3327,0
statemate,6,00,00,1,0,0,3331,3331,0,3330,0,0,0,0,3330
statemate,6,00,00,1,0,1,3327,3327,0,3327,0,0,0,3326,1
statemate,6,00,01,0,1,0,10053,10053,0,9988,0,0,0,6660,3328
statemate,6,00,01,0,1,1,1,1,0,1,0,0,0,0,1
statemate,6,00,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,6,00,10,1,1,1,1,0,1,0,1,0,1,0,0
statemate,6,00,11,1,1,1,1,0,1,0,1,0,1,0,0
statemate,6,01,00,0,1,0,2,2,0,2,0,0,0,2,0
statemate,6,01,00,1,1,1,1,1,0,1,0,0,0,0,1
statemate,6,01,01,0,0,0,6687,6687,0,3356,0,0,0,3343,13
statemate,6,01,01,0,0,1,5,5,0,5,0,0,0,0,5
statemate,6,01,01,0,1,0,11,11,0,11,0,0,0,5,6
statemate,6,01,01,0,1,1,2,2,0,2,0,0,0,0,2
statemate,6,01,01,1,0,0,3334,3334,0,2,0,0,0,0,2
statemate,6,01,01,1,0,1,3,3,0,3,0,0,0,3,0
statemate,6,01,01,1,1,0,6,6,0,1,0,0,0,0,1
statemate,6,01,01,1,1,1,2,2,0,2,0,0,0,0,2
statemate,6,01,10,0,1,0,3330,3330,0,3330,0,0,0,3330,0
statemate,6,01,10,1,1,0,2,2,0,0,0,0,0,0,0
statemate,6,01,10,1,1,1,1,0,1,0,1,0,1,0,0
statemate,6,01,11,0,1,0,3327,3327,0,3327,0,0,0,3327,0
statemate,6,01,11,0,1,1,1,0,1,0,1,0,1,0,0
statemate,6,01,11,1,1,0,6,6,0,0,0,0,0,0,0
statemate,6,01,11,1,1,1,3337,0,3337,0,3337,0,3337,0,0
statemate,6,10,00,0,1,0,3,3,0,2,0,0,0,1,1
statemate,6,10,00,1,1,1,1,0,1,0,1,1,0,0,0
statemate,6,10,01,0,1,0,2,2,0,2,0,0,0,1,1
statemate,6,10,01,0,1,1,3,0,3,0,3,3,0,0,0
statemate,6,10,01,1,1,0,3,3,0,2,0,0,0,1,1
statemate,6,10,01,1,1,1,2,0,2,0,2,2,0,0,0
statemate,6,10,10,0,0,0,13326,13326,0,13325,0,0,0,6663,6662
statemate,6,10,10,0,0,1,3346,3346,0,3346,0,0,0,3346,0
statemate,6,10,10,0,1,0,2,2,0,2,0,0,0,1,1
statemate,6,10,10,1,0,0,7,7,0,7,0,0,0,6,1
statemate,6,10,10,1,0,1,8,8,0,8,0,0,0,8,0
statemate,6,10,10,1,1,1,1,1,0,1,0,0,0,1,0
statemate,6,10,11,0,1,0,2,2,0,2,0,0,0,2,0
statemate,6,10,11,0,1,1,1,1,0,1,0,0,0,1,0
statemate,6,10,11,1,1,0,3331,3331,0,0,0,0,0,0,0
statemate,6,10,11,1,1,1,9973,9973,0,9973,0,0,0,9973,0
statemate,6,11,00,0,1,0,6656,6656,0,6656,0,0,0,3328,3328
statemate,6,11,00,1,1,1,3324,0,3324,0,3324,3324,0,0,0
statemate,6,11,01,0,1,0,2,2,0,2,0,0,0,2,0
statemate,6,11,01,0,1,1,6655,0,6655,0,6655,6655,0,0,0
statemate,6,11,01,1,1,0,6659,6659,0,6658,0,0,0,3329,3329
statemate,6,11,01,1,1,1,6655,0,6655,0,6655,6655,0,0,0
statemate,6,11,10,0,1,0,3330,3330,0,3330,0,0,0,3330,0
statemate,6,11,10,1,1,1,1,1,0,1,0,0,0,1,0
statemate,6,11,11,0,0,0,19985,19985,0,13323,0,0,0,1,13322
statemate,6,11,11,0,0,1,23313,23313,0,23313,0,0,0,23313,0
statemate,6,11,11,0,1,0,6657,6657,0,6657,0,0,0,0,6657
statemate,6,11,11,0,1,1,3327,3327,0,3327,0,0,0,3327,0
statemate,6,11,11,1,0,0,9985,9985,0,9985,0,0,0,3325,6660
statemate,6,11,11,1,0,1,196519,196519,0,196519,0,0,0,193188,3331
statemate,6,11,11,1,1,0,4,4,0,0,0,0,0,0,0
statemate,6,11,11,1,1,1,3327,3327,0,3327,0,0,0,3327,0
statemate,7,00,00,0,0,0,26707,26707,0,26707,0,0,0,23373,3334
statemate,7,00,00,0,0,1,3,3,0,3,0,0,0,0,3
statemate,7,00,00,0,1,0,3327,3327,0,3327,0,0,0,3327,0
statemate,7,00,00,1,0,0,3331,3331,0,3330,0,0,0,0,3330
statemate,7,00,00,1,0,1,3327,3327,0,3327,0,0,0,3326,1
statemate,7,00,01,0,1,0,10053,10053,0,9988,0,0,0,6660,3328
statemate,7,00,01,0,1,1,1,1,0,1,0,0,0,0,1
statemate,7,00,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,7,01,00,0,1,0,2,2,0,2,0,0,0,2,0
statemate,7,01,00,0,1,1,1,1,0,1,0,0,0,0,1
statemate,7,01,01,0,0,0,6687,6687,0,3356,0,0,0,3343,13
statemate,7,01,01,0,0,1,3341,3341,0,3341,0,0,0,0,3341
statemate,7,01,01,0,1,0,11,11,0,11,0,0,0,5,6
statemate,7,01,01,0,1,1,2,2,0,2,0,0,0,0,2
statemate,7,01,01,1,0,0,3334,3334,0,2,0,0,0,0,2
statemate,7,01,01,1,0,1,3,3,0,3,0,0,0,3,0
statemate,7,01,01,1,1,0,6,6,0,1,0,0,0,0,1
statemate,7,01,10,0,1,0,3330,3330,0,3330,0,0,0,3330,0
statemate,7,01,10,1,1,0,2,2,0,0,0,0,0,0,0
statemate,7,01,11,0,1,0,3327,3327,0,3327,0,0,0,3327,0
statemate,7,01,11,0,1,1,5,0,5,0,5,0,5,0,0
statemate,7,01,11,1,1,0,6,6,0,0,0,0,0,0,0
statemate,7,10,00,0,1,0,2,2,0,2,0,0,0,1,1
statemate,7,10,00,0,1,1,1,0,1,0,1,1,0,0,0
statemate,7,10,01,0,1,0,2,2,0,2,0,0,0,1,1
statemate,7,10,01,0,1,1,3,0,3,0,3,3,0,0,0
statemate,7,10,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,7,10,01,1,1,1,1,0,1,0,1,1,0,0,0
statemate,7,10,10,0,0,0,13328,13328,0,13327,0,0,0,6664,6663
statemate,7,10,10,0,0,1,3347,3347,0,3347,0,0,0,3347,0
statemate,7,10,10,0,1,0,2,2,0,2,0,0,0,1,1
statemate,7,10,10,1,0,0,7,7,0,7,0,0,0,6,1
statemate,7,10,10,1,0,1,1,1,0,1,0,0,0,1,0
statemate,7,10,11,0,1,0,2,2,0,2,0,0,0,2,0
statemate,7,10,11,0,1,1,6651,6651,0,6651,0,0,0,6651,0
statemate,7,10,11,1,1,0,3331,3331,0,0,0,0,0,0,0
statemate,7,11,00,0,1,0,6656,6656,0,6656,0,0,0,3328,3328
statemate,7,11,00,0,1,1,3325,0,3325,0,3325,3325,0,0,0
statemate,7,11,01,0,1,0,2,2,0,2,0,0,0,2,0
statemate,7,11,01,0,1,1,6655,0,6655,0,6655,6655,0,0,0
statemate,7,11,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,7,11,01,1,1,1,3329,0,3329,0,3329,3329,0,0,0
statemate,7,11,10,0,1,0,3330,3330,0,3330,0,0,0,3330,0
statemate,7,11,11,0,0,0,26643,26643,0,19981,0,0,0,3330,16651
statemate,7,11,11,0,0,1,216506,216506,0,216506,0,0,0,213175,3331
statemate,7,11,11,0,1,0,6657,6657,0,6657,0,0,0,0,6657
statemate,7,11,11,0,1,1,9977,9977,0,9977,0,0,0,9977,0
statemate,7,11,11,1,0,0,9985,9985,0,9985,0,0,0,3325,6660
statemate,7,11,11,1,0,1,6660,6660,0,6660,0,0,0,6660,0
statemate,7,11,11,1,1,0,4,4,0,0,0,0,0,0,0
statemate,8,00,00,0,0,0,26707,26707,0,26707,0,0,0,23373,3334
statemate,8,00,00,0,0,1,3,3,0,3,0,0,0,0,3
statemate,8,00,00,0,1,0,3327,3327,0,3327,0,0,0,3327,0
statemate,8,00,00,1,0,0,3331,3331,0,3330,0,0,0,0,3330
statemate,8,00,00,1,0,1,3327,3327,0,3327,0,0,0,3326,1
statemate,8,00,01,0,1,0,10053,10053,0,9988,0,0,0,6660,3328
statemate,8,00,01,0,1,1,1,1,0,1,0,0,0,0,1
statemate,8,00,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,8,01,00,0,1,0,2,2,0,2,0,0,0,2,0
statemate,8,01,00,0,1,1,1,1,0,1,0,0,0,0,1
statemate,8,01,01,0,0,0,6687,6687,0,3356,0,0,0,3343,13
statemate,8,01,01,0,0,1,3341,3341,0,3341,0,0,0,0,3341
statemate,8,01,01,0,1,0,11,11,0,11,0,0,0,5,6
statemate,8,01,01,0,1,1,2,2,0,2,0,0,0,0,2
statemate,8,01,01,1,0,0,3334,3334,0,2,0,0,0,0,2
statemate,8,01,01,1,0,1,3,3,0,3,0,0,0,3,0
statemate,8,01,01,1,1,0,6,6,0,1,0,0,0,0,1
statemate,8,01,10,0,1,0,3330,3330,0,3330,0,0,0,3330,0
statemate,8,01,10,1,1,0,2,2,0,0,0,0,0,0,0
statemate,8,01,11,0,1,0,3327,3327,0,3327,0,0,0,3327,0
statemate,8,01,11,0,1,1,5,0,5,0,5,0,5,0,0
statemate,8,01,11,1,1,0,6,6,0,0,0,0,0,0,0
statemate,8,10,00,0,1,0,2,2,0,2,0,0,0,1,1
statemate,8,10,00,0,1,1,1,0,1,0,1,1,0,0,0
statemate,8,10,01,0,1,0,2,2,0,2,0,0,0,1,1
statemate,8,10,01,0,1,1,3,0,3,0,3,3,0,0,0
statemate,8,10,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,8,10,01,1,1,1,1,0,1,0,1,1,0,0,0
statemate,8,10,10,0,0,0,13328,13328,0,13327,0,0,0,6664,6663
statemate,8,10,10,0,0,1,3347,3347,0,3347,0,0,0,3347,0
statemate,8,10,10,0,1,0,2,2,0,2,0,0,0,1,1
statemate,8,10,10,1,0,0,7,7,0,7,0,0,0,6,1
statemate,8,10,10,1,0,1,1,1,0,1,0,0,0,1,0
statemate,8,10,11,0,1,0,2,2,0,2,0,0,0,2,0
statemate,8,10,11,0,1,1,6651,6651,0,6651,0,0,0,6651,0
statemate,8,10,11,1,1,0,3331,3331,0,0,0,0,0,0,0
statemate,8,11,00,0,1,0,6656,6656,0,6656,0,0,0,3328,3328
statemate,8,11,00,0,1,1,3325,0,3325,0,3325,3325,0,0,0
statemate,8,11,01,0,1,0,2,2,0,2,0,0,0,2,0
statemate,8,11,01,0,1,1,6655,0,6655,0,6655,6655,0,0,0
statemate,8,11,01,1,1,0,1,1,0,0,0,0,0,0,0
statemate,8,11,01,1,1,1,3329,0,3329,0,3329,3329,0,0,0
statemate,8,11,10,0,1,0,3330,3330,0,3330,0,0,0,3330,0
statemate,8,11,11,0,0,0,26643,26643,0,19981,0,0,0,3330,16651
statemate,8,11,11,0,0,1,216506,216506,0,216506,0,0,0,213175,3331
statemate,8,11,11,0,1,0,6657,6657,0,6657,0,0,0,0,6657
statemate,8,11,11,0,1,1,9977,9977,0,9977,0,0,0,9977,0
statemate,8,11,11,1,0,0,9985,9985,0,9985,0,0,0,3325,6660
statemate,8,11,11,1,0,1,6660,6660,0,6660,0,0,0,6660,0
statemate,8,11,11,1,1,0,4,4,0,0,0,0,0,0,0
